simulatiuon time (min);1440.0;only events that occure within the simulation time are considered (users not finishing up to this time are ignored)
id;finished in simulationtime;appearance time (sec form start);get bike time (sec from start);return bike time (sec from start);at final destination (sec from start);total time (min);additional time used over best aproximate time (min);exit reason;Successful bike reservations;Failed bike reservations;Successful slot reservations;Failed slot reservations;Successful bike rentals;Failed bike rentals;Successful bike returns;Failed bike returns;Time waited to retry
2443;yes;12624;13192;13520;14056;23.866666666666667;18.083333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2444;yes;12629;13073;13506;13506;14.616666666666667;7.383333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2445;yes;12629;13114;13827;13827;19.966666666666665;11.6;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2446;yes;12644;12644;13053;13533;14.816666666666666;7.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2447;yes;12647;12940;13676;14182;25.583333333333332;12.383333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2448;yes;12658;13209;13519;14028;22.833333333333332;16.716666666666665;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2449;yes;12663;13082;13625;14005;22.366666666666667;13.133333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2450;yes;12670;12670;13023;13559;14.816666666666666;7.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2451;yes;12676;13201;13265;13671;16.583333333333332;14.316666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2452;yes;12681;12681;13022;13022;5.683333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2453;yes;12709;13071;13740;14040;22.183333333333334;14.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2454;yes;12710;12941;13522;13813;18.383333333333333;11.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2455;yes;12714;13226;13779;14271;25.95;14.8;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2456;yes;12716;13209;14232;14648;32.2;17.316666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2457;yes;12739;13061;13427;13427;11.466666666666667;3.966666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2458;yes;12739;13158;13876;13876;18.95;5.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2459;yes;12744;12744;13086;13086;5.7;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2460;yes;12749;12749;13238;13238;8.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2461;yes;12762;13081;13618;13971;20.15;10.016666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2462;yes;12767;12767;13463;13637;14.5;3.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2463;yes;12771;13218;14135;14507;28.933333333333334;13.383333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2464;yes;12776;13260;16978;16978;70.03333333333333;11.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2465;yes;12795;12938;13439;13741;15.766666666666667;10.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2466;yes;12800;13134;14072;14072;21.2;5.05;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2467;yes;12807;12807;13082;13605;13.3;11.133333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2468;yes;12810;12810;13342;13342;8.866666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2469;yes;12817;12817;13552;13877;17.666666666666668;7.05;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2470;yes;12826;13217;14949;15460;43.9;13.383333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2471;yes;12831;13290;14123;14420;26.483333333333334;15.083333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2472;yes;12831;12875;13568;14049;20.3;10.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2473;yes;12833;13125;13518;13826;16.55;9.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2474;yes;12833;13260;13948;14567;28.9;18.133333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2475;yes;12838;12838;13025;13025;3.1166666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2476;yes;12841;13375;14732;15073;37.2;17.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2477;yes;12847;12847;15051;15051;36.733333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2478;yes;12897;13231;13912;13912;16.916666666666668;6.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2479;yes;12900;13451;14359;14359;24.316666666666666;7.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2480;yes;12907;13430;14096;14472;26.083333333333332;14.516666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2481;yes;12921;13293;14052;14295;22.9;12.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2482;yes;12929;13450;14137;14646;28.616666666666667;17.083333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2483;yes;12930;13486;13864;13864;15.566666666666666;9.333333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2484;yes;12938;12938;18065;18471;92.21666666666667;9.716666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2485;yes;12941;13432;13993;14295;22.566666666666666;14.8;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2486;yes;12946;13415;13594;14125;19.65;14.616666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2487;yes;12952;13271;14472;14687;28.916666666666668;11.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2488;yes;12963;13422;14051;14670;28.45;18.733333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2489;yes;12964;13514;13998;13998;17.233333333333334;10.633333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2490;yes;12976;13445;13937;13937;16.016666666666666;7.1;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2491;yes;12978;13490;14125;14713;28.916666666666668;20.116666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2492;yes;12979;12979;15454;15454;41.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2493;yes;12982;13344;13459;13976;16.566666666666666;13.316666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2494;yes;12990;13363;13765;14079;18.15;12.45;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2495;yes;13007;13207;13778;13778;12.85;3.716666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2496;yes;13009;13384;13957;13957;15.8;9.266666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2497;yes;13030;13030;13478;14012;16.366666666666667;12.033333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2498;yes;13032;13313;14452;14801;29.483333333333334;9.116666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2499;yes;13035;13545;14645;14898;31.05;14.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2500;yes;13042;13679;14134;14431;23.15;10.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2501;yes;13045;13558;13870;13870;13.75;11.883333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2502;yes;13049;13348;13923;14394;22.416666666666668;14.916666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2503;yes;13061;13545;14033;14474;23.55;16.383333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2504;yes;13066;13066;14141;14141;17.916666666666668;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2505;yes;13068;13068;13447;13752;11.4;6.116666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2506;yes;13068;13602;13773;14091;17.05;15.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2507;yes;13080;13478;14426;14870;29.833333333333332;9.416666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2508;yes;13082;13555;14023;14385;21.716666666666665;15.633333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2509;yes;13119;13119;13838;14052;15.55;2.933333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2510;yes;13139;13139;14127;14632;24.883333333333333;10.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2511;yes;13146;13146;13750;14224;17.966666666666665;10.783333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2512;yes;13151;13499;14005;14005;14.233333333333333;7.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2513;yes;13151;13458;14994;15165;33.56666666666667;13.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2514;yes;13166;13166;13684;14103;15.616666666666667;6.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2515;yes;13167;13167;13428;13708;9.016666666666667;5.1;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2516;yes;13170;13470;13922;14298;18.8;12.283333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2517;yes;13175;13500;13829;14080;15.083333333333334;10.5;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2518;yes;13176;13484;14147;14656;24.666666666666668;15.616666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2519;yes;13197;13197;14104;14104;15.116666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2520;yes;13204;13411;14171;14663;24.316666666666666;11.6;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2521;yes;13221;13529;14213;15128;31.783333333333335;15.916666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2522;yes;13234;13632;14290;14290;17.6;1.8166666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2523;yes;13237;13907;14274;14274;17.283333333333335;9.683333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2524;yes;13257;13779;14017;14547;21.5;15.083333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2525;yes;13260;13260;13739;14092;13.866666666666667;5.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2526;yes;13269;13269;13903;14249;16.333333333333332;6.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2527;yes;13274;13804;14447;14618;22.4;11.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2528;yes;13290;13665;19662;20193;115.05;15.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2529;yes;13292;13668;14366;14366;17.9;7.983333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2530;yes;13294;13599;14168;14343;17.483333333333334;10.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2531;yes;13297;13833;14337;14337;17.333333333333332;7.583333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2532;yes;13308;13687;15329;15329;33.68333333333333;5.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2533;yes;13315;13758;14381;14381;17.766666666666666;8.266666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2534;yes;13322;13322;15099;15565;37.38333333333333;10.416666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2535;yes;13322;13570;14025;14343;17.016666666666666;11.983333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2536;yes;13324;13773;13965;14477;19.216666666666665;16.433333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2537;yes;13341;13966;14612;15082;29.016666666666666;18.733333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2538;yes;13360;13816;17082;17082;62.03333333333333;11.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2539;yes;13361;13650;14251;14534;19.55;10.616666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2540;yes;13363;13363;13670;14020;10.95;5.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2541;yes;13385;13841;14751;14751;22.766666666666666;9.366666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2542;yes;13397;13807;14229;14536;18.983333333333334;12.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2543;yes;13407;13948;14534;14534;18.783333333333335;6.8;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2544;yes;13408;13608;14225;14478;17.833333333333332;7.916666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2545;yes;13432;13432;14085;14205;12.883333333333333;1.8166666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2546;yes;13441;13904;14803;15094;27.55;12.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2547;yes;13444;13907;14405;14873;23.816666666666666;16.716666666666665;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2548;yes;13445;13445;14442;14837;23.2;8.266666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2549;yes;13446;13818;13994;14249;13.383333333333333;9.383333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2550;yes;13447;13845;15016;15016;26.15;1.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2551;yes;13457;13457;15760;15760;38.38333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2552;yes;13462;13462;13725;13725;4.383333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2553;yes;13468;14093;14093;14588;18.666666666666668;14.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2554;yes;13472;13689;13976;14231;12.65;8.05;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2555;yes;13475;14016;14458;14458;16.383333333333333;7.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2556;yes;13500;13500;13802;14155;10.916666666666666;5.166666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2557;yes;13505;13505;14453;14453;15.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2558;yes;13507;13507;14341;14815;21.8;10.683333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2559;yes;13511;13926;14861;15313;30.033333333333335;16.966666666666665;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2560;yes;13515;13515;29581;30089;276.23333333333335;11.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2561;yes;13517;13896;14248;14248;12.183333333333334;5.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2562;yes;13534;13932;14402;14724;19.833333333333332;15.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2563;yes;13562;13562;16855;17385;63.71666666666667;7.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2564;yes;13582;13982;14162;14738;19.266666666666666;16.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2565;yes;13601;13980;16396;16396;46.583333333333336;6.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2566;yes;13605;13873;14295;14808;20.05;17.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2567;yes;13620;13842;14630;14630;16.833333333333332;3.433333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2568;yes;13622;13622;14608;14979;22.616666666666667;4.666666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2569;yes;13624;13624;13879;14143;8.65;5.683333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2570;yes;13626;13871;14328;14837;20.183333333333334;14.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2571;yes;13630;14279;14649;15168;25.633333333333333;18.866666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2572;yes;13631;14043;14197;14710;17.983333333333334;17.216666666666665;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2573;yes;13633;13974;14372;14831;19.966666666666665;15.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2574;yes;13633;13923;14158;14651;16.966666666666665;12.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2575;yes;13634;13883;14245;14636;16.7;11.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2576;yes;13639;13854;14449;14736;18.283333333333335;8.883333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2577;yes;13640;14156;14258;14788;19.133333333333333;18.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2578;yes;13646;14025;14840;15477;30.516666666666666;16.333333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2579;yes;13666;14039;14319;14812;19.1;13.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2580;yes;13668;13955;14329;14329;11.016666666666667;5.683333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2581;yes;13685;14158;14774;15115;23.833333333333332;16.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2582;yes;13692;13692;14034;14339;10.783333333333333;5.433333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2583;yes;13694;14137;14526;14526;13.866666666666667;9.666666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2584;yes;13697;14153;15605;16156;40.983333333333334;21.733333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2585;yes;13702;14223;14885;14885;19.716666666666665;7.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2586;yes;13732;14019;14790;14790;17.633333333333333;5.366666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2587;yes;13732;14039;15439;15625;31.55;9.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2588;yes;13736;13736;14312;14312;9.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2589;yes;13745;14165;14677;15343;26.633333333333333;16.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2590;yes;13745;14035;14274;14767;17.033333333333335;12.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2591;yes;13747;14196;14196;14382;10.583333333333334;9.433333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2592;yes;13766;14297;14782;15234;24.466666666666665;19.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2593;yes;13772;14015;14339;14762;16.5;12.716666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2594;yes;13799;14304;14759;14759;16.0;10.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2595;yes;13800;14049;14839;15186;23.1;10.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2596;yes;13802;14292;14687;14687;14.75;8.783333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2597;yes;13802;14323;15331;15715;31.883333333333333;18.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2598;yes;13811;13998;14592;14960;19.15;9.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2599;yes;13825;14014;15363;15885;34.333333333333336;12.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2600;yes;13832;14305;15199;15578;29.1;15.283333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2601;yes;13839;14395;14833;15172;22.216666666666665;16.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2602;yes;13839;14028;15249;15706;31.116666666666667;15.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2603;yes;13844;14131;14554;15064;20.333333333333332;16.283333333333335;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2604;yes;13852;14120;15498;15855;33.38333333333333;12.866666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2605;yes;13856;14143;14815;15334;24.633333333333333;16.516666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2606;yes;13856;14239;14636;15186;22.166666666666668;14.833333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2607;yes;13865;14108;14645;15123;20.966666666666665;12.416666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2608;yes;13872;13872;14791;14791;15.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2609;yes;13874;14347;14999;14999;18.75;8.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2610;yes;13875;13875;14803;15312;23.95;9.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2611;yes;13877;14051;15023;15408;25.516666666666666;8.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2612;yes;13884;14186;15011;15262;22.966666666666665;9.833333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2613;yes;13889;14302;14826;15339;24.166666666666668;17.466666666666665;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2614;yes;13904;13904;14940;15505;26.683333333333334;7.716666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2615;yes;13912;14561;16263;16666;45.9;21.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2616;yes;13923;14459;15827;16375;40.86666666666667;18.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2617;yes;13926;14096;14784;15236;21.833333333333332;12.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2618;yes;13935;13935;15058;15503;26.133333333333333;6.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2619;yes;13956;13956;14801;15163;20.116666666666667;5.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2620;yes;13963;13963;15395;15597;27.233333333333334;3.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2621;yes;13969;14169;14810;14810;14.016666666666667;3.933333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2622;yes;13975;13975;14709;14924;15.816666666666666;4.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2623;yes;13997;13997;14228;14751;12.566666666666666;7.366666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2624;yes;14004;14160;14245;14534;8.833333333333334;8.083333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2625;yes;14016;14265;15744;16093;34.61666666666667;11.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2626;yes;14020;14501;15025;15387;22.783333333333335;14.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2627;yes;14052;14475;14795;14795;12.383333333333333;5.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2628;yes;14059;14507;15355;15608;25.816666666666666;11.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2629;yes;14074;14325;15340;15593;25.316666666666666;8.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2630;yes;14088;14644;15091;15647;25.983333333333334;17.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2631;yes;14093;14541;15219;15537;24.066666666666666;11.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2632;yes;14093;14446;14985;15303;20.166666666666668;7.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2633;yes;14102;14102;14983;15279;19.616666666666667;6.883333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2634;yes;14103;14607;14980;15365;21.033333333333335;14.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
2635;yes;14136;14136;14855;14855;11.983333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
